backend,request_batch,miss_rate,n_reads,io_size,queue_depth,round,submit_us,completion_us,bytes_read,correct,direct_path,error,phase,submission_group
Tutti-v0.1.1,4,0.067,549,4096,256,67,590.545,1736.756,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,68,602.832,1724.326,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,69,585.801,1723.784,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,70,586.506,1703,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,71,586.19,1737.201,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,72,605.809,1756.912,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,73,589.724,1731.22,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,74,592.746,1718.529,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,75,583.643,1709.812,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,76,608.964,1748.719,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,77,595.914,1730.611,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,78,593.852,1723.138,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,79,591.082,1724.705,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,80,595.379,1716.615,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,81,590.062,1715.967,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,82,585.403,1752.346,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,83,595.928,1762.451,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,84,586.212,1751.126,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,85,599.732,1737.225,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,86,585.763,1732.832,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,87,586.906,1759.321,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,88,585.83,1724.29,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,89,592.447,1740.601,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,90,587.687,1746.122,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,91,583.874,1745.851,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,92,582.3,1748.441,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,93,591.934,1728.306,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,94,586.901,1717.779,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,95,587.526,1746.114,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,96,586.535,1733.514,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,97,598.368,1717.233,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,98,585.431,1744.979,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,99,593.558,1720.733,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,100,575.515,1716.66,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,101,577.729,1733.966,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,102,579.706,1704.629,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,103,579.096,1714.637,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,104,583.756,1719.92,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,105,602.221,1735.395,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,106,596.076,1722.037,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,107,603.633,1733.858,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,108,590.933,1725.011,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,109,585.478,1720.858,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,110,587.315,1744.839,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,111,586.007,1739.997,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,112,578.444,1715.603,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,113,591.091,1726.984,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,114,588.62,1735.142,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,115,602.984,1775.425,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,116,583.654,1708.129,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,117,594.814,1730.792,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,118,589.43,1701.994,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,119,583.663,1711.543,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,120,587.526,1719.191,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,121,585.711,1727.117,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,122,584.056,1720.438,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,123,587.214,1702.107,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,124,596.267,1755.226,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,125,602.611,1756.909,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,126,597.445,1721.039,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,127,597.661,1710.293,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,128,584.052,1746.443,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,129,585.044,1712.989,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,130,591.287,1727.382,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,131,589.487,1761.677,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,132,589.249,1707.913,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,133,591.892,1726.733,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,134,586.162,1732.945,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,135,587.101,1733.221,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,136,584.136,1739.131,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,137,578.761,1706.59,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,138,594.331,1751.764,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,139,581.511,1717.516,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,140,589.457,1766.632,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,141,597.102,1741.887,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,142,584.299,1718.504,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,143,595.296,1746.434,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,144,584.666,1728.29,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,145,579.812,1725.429,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,146,579.166,1739.363,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,147,591.586,1820.104,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,148,580.861,1753.248,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,149,593.518,1794.515,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,150,586.654,1717.939,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,151,592.439,1734.956,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,152,592.73,1729.384,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,153,592.329,1765.708,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,154,582.448,1733.063,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,155,589.679,1740.199,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,156,593.461,1712.498,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,157,590.159,1738.015,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,158,587.153,1724.96,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,159,589.171,1732.71,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,160,580.192,1698.811,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,161,582.941,1713.016,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,162,583.636,1725.432,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,163,594.995,1711.019,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,164,583.997,1689.259,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,165,587.812,1750.475,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,166,590.316,1726.479,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,167,585.762,1722.05,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,168,585.084,1736.583,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,169,582.671,1726.463,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,170,588.488,1733.184,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,171,585.495,1741.792,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,172,583.911,1724.699,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,173,591.517,1715.34,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,174,583.382,1745.856,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,175,595.792,1711.925,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,176,585.516,1709.551,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,177,583.144,1712.88,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,178,579.779,1749.997,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,179,583.018,1731.211,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,180,604.15,1707.938,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,181,588.999,1732.635,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,182,577.555,1702.606,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,183,598.989,1757.221,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,184,589.661,1718.569,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,185,578.25,1710.75,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,186,586.383,1708.265,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,187,583.143,1754.014,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,188,586.831,1725.386,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,189,596.171,1769.036,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,190,586.686,1740.782,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,191,591.842,1742.575,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,192,598.115,1754.674,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,193,579.023,1768.706,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,194,588.004,1725.83,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,195,583.399,1722.985,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,196,596.561,1750.138,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,197,586.07,1752.928,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,198,585.841,1728.609,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,199,583.647,1726.962,2248704,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.067,549,4096,256,0,606.24,1780.916,2248704,true,public_local_nvme_gpu,,3,16
Tutti-v0.1.1,4,0.134,1098,4096,256,0,1154.419,3292.672,4497408,true,public_local_nvme_gpu,,2,16
Tutti-v0.1.1,4,0.134,1098,4096,256,0,1151.121,3328.343,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,1,1146.521,3333.73,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,2,1163.757,3459.669,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,3,1154.404,3334.432,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,4,1158.31,3338.554,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,5,1145.864,3341.633,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,6,1211.192,3419.295,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,7,1152.066,3365.418,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,8,1158.119,3327.505,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,9,1162.966,3442.426,4497408,true,public_local_nvme_gpu,,0,16
Tutti-v0.1.1,4,0.134,1098,4096,256,0,1150.808,3308.769,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,1,1149.073,3345.038,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,2,1352.728,3496.736,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,3,1154.749,3315.007,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,4,1156.713,3318.461,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,5,1158.062,3358.068,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,6,1164.593,3315.222,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,7,1171.624,3356.335,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,8,1172.179,3299.337,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,9,1157.303,3380.41,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,10,1157.29,3376.289,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,11,1155.466,3353.303,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,12,1166.037,3350.087,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,13,1165.326,3352.985,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,14,1172.029,3348.477,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,15,1157.73,3322.39,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,16,1165.129,3423.618,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,17,1165.596,3354.246,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,18,1157.555,3326.19,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,19,1150.005,3317.833,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,20,1160.64,3348.205,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,21,1171.776,3397.183,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,22,1159.24,3372.94,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,23,1160.88,3357.93,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,24,1152.984,3372.258,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,25,1175.979,3344.671,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,26,1146.575,3305.495,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,27,1161.633,3377.321,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,28,1147.704,3346.444,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,29,1161.697,3347.23,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,30,1153.674,3376.335,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,31,1143.403,3333.895,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,32,1162.181,3358.906,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,33,1156.564,3313.921,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,34,1158.372,3314.237,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,35,1158.18,3342.916,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,36,1156.436,3326.938,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,37,1148.211,3322.522,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,38,1149.246,3334.017,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,39,1145.938,3340.773,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,40,1163.887,3323.714,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,41,1142.177,3302.007,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,42,1158.83,3353.55,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,43,1158.445,3321.501,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,44,1159.066,3306.764,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,45,1150.479,3315.071,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,46,1165.225,3337.198,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,47,1172.655,3368.521,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,48,1156.75,3323.23,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,49,1144.91,3322.285,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,50,1146.791,3354.251,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,51,1151.884,3320.736,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,52,1152.589,3337.199,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,53,1164.998,3336.405,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,54,1157.192,3310.782,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,55,1156.09,3325.485,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,56,1152.01,3333.073,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,57,1149.306,3318.369,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,58,1146.296,3291.9,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,59,1155.058,3325.081,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,60,1150.35,3309.79,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,61,1149.078,3361.126,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,62,1146.152,3404.454,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,63,1151.09,3358.385,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,64,1155.292,3354.319,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,65,1156.888,3292.262,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,66,1144.357,3325.258,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,67,1150.225,3360.504,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,68,1150.982,3365.367,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,69,1148.73,3378.215,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,70,1149.135,3283.616,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,71,1145.92,3303.722,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,72,1148.338,3346.453,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,73,1156.597,3364.74,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,74,1168.983,3351.226,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,75,1150.547,3366.669,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,76,1142.182,3307.49,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,77,1182.596,3374.43,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,78,1148.985,3361.576,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,79,1150.259,3294.16,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,80,1149.778,3304.793,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,81,1149.531,3327.972,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,82,1156.411,3347.492,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,83,1163.219,3308.053,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,84,1151.553,3308.22,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,85,1148.575,3323.584,4497408,true,public_local_nvme_gpu,,1,16
Tutti-v0.1.1,4,0.134,1098,4096,256,86,1151.544,3312.542,4497408,true,public_local_nvme_gpu,,1,16
