backend,request_batch,miss_rate,n_reads,io_size,queue_depth,round,submit_us,completion_us,bytes_read,correct,direct_path,error,phase,submission_group
Tutti-deployed,1,0.3,614,4096,256,103,195.065,611.096,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,104,194.891,564.431,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,105,197.809,561.781,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,106,198.832,658.923,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,107,198.627,582.952,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,108,198.748,565.057,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,109,192.46,594.432,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,110,196.538,568.422,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,111,197.752,573.827,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,112,196.983,552.874,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,113,205.896,592.093,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,114,195.876,566.159,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,115,197.57,604.17,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,116,202.136,539.187,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,117,194.552,623.403,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,118,196.781,575.759,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,119,205.498,627.266,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,120,197.444,568.162,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,121,203.993,600.476,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,122,196.701,556.381,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,123,196.249,632.488,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,124,204.061,555.103,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,125,200.242,568.039,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,126,195.941,584.972,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,127,195.764,575.794,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,128,193.514,595.021,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,129,198.261,561.041,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,130,206.979,595.959,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,131,196.035,678.028,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,132,200.958,599.25,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,133,197.115,616.137,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,134,195.718,572.465,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,135,194.947,564.427,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,136,194.62,599.17,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,137,196.273,563.024,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,138,196.031,562.46,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,139,196.144,596.911,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,140,194.02,566.038,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,141,202.064,566.03,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,142,196.282,595.896,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,143,198.416,561.779,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,144,196.853,576.157,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,145,199.641,622.431,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,146,201.527,581.924,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,147,196.162,562.813,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,148,196.647,706.079,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,149,199.701,595.564,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,150,200.219,608.555,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,151,196.695,647.905,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,152,204.855,601.115,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,153,198.734,554.049,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,154,195.739,616.809,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,155,778.734,991.149,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,156,264.317,602.9,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,157,229.343,631.313,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,158,230.819,604.689,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,159,243.339,606.613,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,160,226.32,571.237,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,161,224.95,591.549,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,162,227.448,582.15,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,163,226.888,602.655,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,164,227.221,568.296,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,165,222.196,604.969,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,166,226.804,598.262,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,167,224.253,571.232,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,168,222.586,586.748,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,169,225.164,556.54,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,170,226.777,609.804,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,171,228.538,584.996,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,172,226.251,589.779,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,173,224.345,556.033,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,174,232.026,609.097,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,175,229.298,570.133,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,176,223.668,565.398,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,177,227.688,624.677,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,178,226.663,569.264,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,179,224.501,567.132,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,180,226.056,574.764,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,181,225.266,551.406,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,182,225.739,574.051,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,183,235.548,586.164,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,184,225.184,548.843,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,185,226.08,584.805,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,186,235.415,595.868,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,187,224.393,566.228,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,188,224.182,589.83,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,189,236.69,584.823,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,190,228.631,543.804,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,191,223.74,583.409,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,192,235.891,585.94,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,193,227.432,605.519,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,194,224.11,588.425,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,195,232.673,600.697,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,196,227.736,565.896,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,197,225.847,554.559,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,198,226.176,645.013,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,199,227.29,581.355,2514944,true,gpu_nvme_kernel,,1,16
Tutti-deployed,1,0.3,614,4096,256,0,224.614,570.069,2514944,true,gpu_nvme_kernel,,3,16
Tutti-deployed,4,0.067,549,4096,256,0,208.877,541.327,2248704,true,gpu_nvme_kernel,,2,16
Tutti-deployed,4,0.067,549,4096,256,0,207.113,540.462,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,1,203.068,570.316,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,2,204.082,539.408,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,3,201.444,575.404,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,4,199.937,514.251,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,5,204.941,562.113,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,6,205.748,530.831,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,7,216.21,553.303,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,8,201.036,509.332,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,9,202.615,524.871,2248704,true,gpu_nvme_kernel,,0,16
Tutti-deployed,4,0.067,549,4096,256,0,211.726,521.89,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,1,203.895,588.588,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,2,202.506,533.841,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,3,226.096,607.635,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,4,214.961,529.192,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,5,203.233,550.89,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,6,202.159,584.574,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,7,211.074,521.1,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,8,199.987,547.764,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,9,200.926,519.741,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,10,202.123,537.561,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,11,203.282,541.062,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,12,204.383,533.481,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,13,176.251,538.103,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,14,170.821,562.816,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,15,185.545,553.428,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,16,171.409,513.619,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,17,173.793,514.378,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,18,187.159,496.639,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,19,174.414,545.295,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,20,177.261,490.374,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,21,176.2,482.332,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,22,181.079,535.935,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,23,170.957,495.036,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,24,174.293,514.761,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,25,172.693,524.106,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,26,177.848,550.846,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,27,178.722,553.4,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,28,176.129,550.044,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,29,179.612,561.463,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,30,174.54,528.116,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,31,174.172,544.226,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,32,175.423,576.708,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,33,175.384,512.543,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,34,172.736,495.576,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,35,171.428,513.664,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,36,174.948,543.339,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,37,176.733,531.419,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,38,172.258,522.983,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,39,177.653,508.056,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,40,175.626,508.867,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,41,176.445,542.901,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,42,179.894,570.922,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,43,181.49,516.639,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,44,174.012,504.966,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,45,173.423,561.409,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,46,172.611,555.897,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,47,182.046,509.819,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,48,184.112,556.616,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,49,172.047,532.851,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,50,175.019,556.7,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,51,170.335,494.031,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,52,175.179,499.784,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,53,179.789,501.74,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,54,171.674,500.649,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,55,169.956,521.125,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,56,174.969,525.419,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,57,175.035,538.013,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,58,175.888,516.056,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,59,175.526,542.021,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,60,180.689,509.105,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,61,172.896,526.29,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,62,170.732,535.977,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,63,170.48,529.099,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,64,176.951,584.634,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,65,175.409,577.361,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,66,174,510.008,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,67,171.355,491.949,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,68,179.291,624.484,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,69,177.597,577.802,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,70,174.21,494.503,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,71,177.34,520.351,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,72,171.383,508.215,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,73,173.729,515.285,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,74,176.082,564.164,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,75,177.035,531.942,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,76,173.212,535.266,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,77,175.978,513.289,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,78,174.892,501.23,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,79,177.612,636.34,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,80,176.337,541.505,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,81,174.965,556.978,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,82,175.426,540.71,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,83,172.761,516.302,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,84,173.2,551.393,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,85,175.621,573.674,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,86,175.317,502.33,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,87,176.046,565.571,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,88,171.655,495.839,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,89,172.528,498.094,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,90,176.392,511.441,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,91,171.877,549.72,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,92,174.544,593.513,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,93,172.466,496.725,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,94,173.822,509.5,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,95,177.369,541.111,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,96,176.447,531.752,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,97,175.05,500.165,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,98,171.563,527.632,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,99,173.047,530.392,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,100,179.033,552.24,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,101,171.42,547.731,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,102,170.088,539.814,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,103,184.805,527.879,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,104,171.327,546.204,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,105,169.018,511.006,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,106,173.732,489.083,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,107,176.733,511.479,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,108,170.978,565.383,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,109,178.805,532.09,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,110,176.344,493.422,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,111,172.629,551.668,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,112,173.135,554.06,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,113,171.055,530.727,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,114,181.254,498.919,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,115,172.768,562.064,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,116,178.778,563.494,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,117,185.475,527.658,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,118,174.178,546.879,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,119,177.486,510.285,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,120,169.793,547.657,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,121,171.585,529.737,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,122,176.65,491.117,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,123,169.052,544.766,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,124,173.626,494.536,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,125,170.925,525.719,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,126,171.226,503.088,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,127,172.996,502.924,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,128,175.5,543.307,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,129,173.985,496.913,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,130,170.485,502.699,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,131,176.663,499.383,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,132,178.334,564.081,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,133,170.378,532.472,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,134,180.683,523.768,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,135,175.597,603.453,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,136,170.72,525.034,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,137,171.656,509.661,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,138,174.455,511.659,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,139,173.747,516.05,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,140,170.509,517.167,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,141,172.795,513.972,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,142,176.371,541.361,2248704,true,gpu_nvme_kernel,,1,16
Tutti-deployed,4,0.067,549,4096,256,143,170.405,504.912,2248704,true,gpu_nvme_kernel,,1,16
